src_id,wfs_id,object_id,VersieId,GeometrieMethode,GebouwStatus,area_m2,centroid_x,centroid_y,rank_area,south_usable_panel_area_m2,south_kwp,south_specific_yield,south_kwh_year,south_co2_tons_year,ew_usable_panel_area_m2,ew_kwp,ew_specific_yield,ew_kwh_year,ew_co2_tons_year,best_layout,best_kwh_year,best_co2_tons_year,latitude,longitude,address,type of building
Gebouw.14152767,https://data.vlaanderen.be/id/gebouw/14152767,14152767,11/2/2023 16:08,IngemetenGRB,Gerealiseerd,3904.33649,174241.1964,173238.3954,125,2342.601894,585.6504736,1076.16,630253.6136,144.9583311,2342.601894,585.6504736,886.135,518965.3824,119.362038,south,630253.6136,144.9583311,50.86901545,4.713126141,"1 Philipssite, 3001 Leuven, Belgium",
Gebouw.14060064,https://data.vlaanderen.be/id/gebouw/14060064,14060064,6/21/2025 0:47,IngemetenGRB,Gerealiseerd,3884.08467,173294.0556,170934.9237,126,2330.450802,582.6127005,1067.96,622207.0596,143.1076237,2330.450802,582.6127005,881.02,513293.4414,118.0574915,south,622207.0596,143.1076237,50.84834743,4.699525041,"575 Naamsesteenweg, 3001 Leuven, Belgium",
Gebouw.14152583,https://data.vlaanderen.be/id/gebouw/14152583,14152583,11/2/2023 16:08,IngemetenGRB,Gerealiseerd,3876.342502,174307.9244,171536.6053,127,2325.805501,581.4513753,1075.95,625612.6072,143.8908997,2325.805501,581.4513753,886.145,515250.229,118.5075527,south,625612.6072,143.8908997,50.85371462,4.713961453,"1 Ondernemingenweg, 3001 Leuven, Belgium",
Gebouw.14485176,https://data.vlaanderen.be/id/gebouw/14485176,14485176,11/2/2023 17:07,IngemetenGRB,Gehistoreerd,3842.822271,173863.406,175974.2995,128,2305.693363,576.4233407,1076.39,620456.3197,142.7049535,2305.693363,576.4233407,885.925,510667.8481,117.4536051,south,620456.3197,142.7049535,50.89362505,4.707937182,"Aarschotsesteenweg, 3012 Leuven, Belgium",
Gebouw.19738831,https://data.vlaanderen.be/id/gebouw/19738831,19738831,1/8/2024 9:30,IngemetenGRB,Gerealiseerd,3823.547149,171700.2355,171911.0684,129,2294.12829,573.5320724,1064.45,610496.2145,140.4141293,2294.12829,573.5320724,878.39,503784.8371,115.8705125,south,610496.2145,140.4141293,50.85718418,4.676950921,"Willem de Croylaan, 3001 Leuven, Belgium",
Gebouw.14408195,https://data.vlaanderen.be/id/gebouw/14408195,14408195,11/2/2023 16:30,IngemetenGRB,Gehistoreerd,3766.260229,173257.9266,175083.4848,130,2259.756137,564.9390343,1065.93,602185.4649,138.5026569,2259.756137,564.9390343,878.61,496361.085,114.1630495,south,602185.4649,138.5026569,50.88564184,4.699274793,"18-25 Bottelarij, 3000 Leuven, Belgium",
Gebouw.14082308,https://data.vlaanderen.be/id/gebouw/14082308,14082308,11/2/2023 17:01,IngemetenGRB,Gehistoreerd,3765.112004,173167.5085,175074.2482,131,2259.067202,564.7668006,1065.93,602001.8758,138.4604314,2259.067202,564.7668006,878.605,496206.9349,114.127595,south,602001.8758,138.4604314,50.88556242,4.697989281,"Bottelarij, 3000 Leuven, Belgium",
Gebouw.14208018,https://data.vlaanderen.be/id/gebouw/14208018,14208018,4/15/2024 17:08,IngemetenGRB,Gerealiseerd,3757.204551,175468.9776,171066.099,132,2254.32273,563.5806826,1084.49,611197.6145,140.5754513,2254.32273,563.5806826,892.755,503139.4723,115.7220786,south,611197.6145,140.5754513,50.84943528,4.730417292,"Interleuvenlaan, 3001 Leuven, Belgium",
Gebouw.14055155,https://data.vlaanderen.be/id/gebouw/14055155,14055155,11/2/2023 14:07,IngemetenGRB,Gehistoreerd,3756.848157,173886.5521,175362.3709,133,2254.108894,563.5272236,1076.44,606603.2446,139.5187463,2254.108894,563.5272236,886.125,499355.561,114.851779,south,606603.2446,139.5187463,50.88812329,4.70822632,"Joanna-Maria Artoisplein, 3000 Leuven, Belgium",
Gebouw.14039244,https://data.vlaanderen.be/id/gebouw/14039244,14039244,11/2/2023 16:45,IngemetenGRB,Gehistoreerd,3712.545113,173661.8141,175440.2431,134,2227.527068,556.881767,1076.45,599455.3781,137.874737,2227.527068,556.881767,886.035,493416.7364,113.4858494,south,599455.3781,137.874737,50.88883251,4.705037431,"Kolonel Begaultlaan, 3012 Leuven, Belgium",
Gebouw.13974245,https://data.vlaanderen.be/id/gebouw/13974245,13974245,11/2/2023 14:01,IngemetenGRB,Gerealiseerd,3703.146839,175121.3064,171454.689,135,2221.888103,555.4720259,1075.94,597654.5715,137.4605514,2221.888103,555.4720259,886.145,492228.7583,113.2126144,south,597654.5715,137.4605514,50.85294361,4.725506925,"2 Technologielaan, 3001 Leuven, Belgium",
Gebouw.14031122,https://data.vlaanderen.be/id/gebouw/14031122,14031122,11/2/2023 15:58,IngemetenGRB,Gehistoreerd,3689.842109,172960.6629,174403.704,136,2213.905266,553.4763164,1065.84,589917.1971,135.6809553,2213.905266,553.4763164,878.64,486306.4306,111.850479,south,589917.1971,135.6809553,50.8795429,4.695007851,"Aapark, 3000 Leuven, Belgium",
Gebouw.31949396,https://data.vlaanderen.be/id/gebouw/31949396,31949396,12/3/2025 13:21,Ingeschetst,InAanbouw,3683.152929,171934.056,172189.3442,137,2209.891758,552.4729394,1064.2,587941.7021,135.2265915,2209.891758,552.4729394,878.295,485234.2203,111.6038707,south,587941.7021,135.2265915,50.85967692,4.680288347,"Langestaart, 3001 Leuven, Belgium",
Gebouw.19741580,https://data.vlaanderen.be/id/gebouw/19741580,19741580,11/3/2023 4:57,IngemetenGRB,Gerealiseerd,3671.083627,173851.7828,175692.5498,138,2202.650176,550.6625441,1076.48,592777.2155,136.3387596,2202.650176,550.6625441,885.97,487870.4942,112.2102137,south,592777.2155,136.3387596,50.8910928,4.707753656,"Aarschotsesteenweg, 3012 Leuven, Belgium",
Gebouw.14085587,https://data.vlaanderen.be/id/gebouw/14085587,14085587,2/19/2025 9:51,IngemetenGRB,Gerealiseerd,3667.726917,173450.4703,174490.4835,139,2200.63615,550.1590375,1076.33,592152.6768,136.1951157,2200.63615,550.1590375,886.13,487512.4279,112.1278584,south,592152.6768,136.1951157,50.8803034,4.701973127,"5 Ferdinand Smoldersplein, 3000 Leuven, Belgium",
Gebouw.19742525,https://data.vlaanderen.be/id/gebouw/19742525,19742525,11/3/2023 5:02,IngemetenGRB,Gerealiseerd,3640.04245,173692.2302,176351.2891,140,2184.02547,546.0063675,1075.75,587366.3498,135.0942605,2184.02547,546.0063675,885.825,483666.0905,111.2432008,south,587366.3498,135.0942605,50.89702094,4.705528549,"Kolonel Begaultlaan, 3012 Leuven, Belgium",
Gebouw.13970585,https://data.vlaanderen.be/id/gebouw/13970585,13970585,11/2/2023 13:52,IngemetenGRB,Gerealiseerd,3639.251647,174984.0323,170865.0867,141,2183.550988,545.887747,1085.01,592293.6644,136.2275428,2183.550988,545.887747,892.925,487436.8165,112.1104678,south,592293.6644,136.2275428,50.84764937,4.723517405,"464 Geldenaaksebaan, 3001 Leuven, Belgium",
Gebouw.18445798,https://data.vlaanderen.be/id/gebouw/18445798,18445798,4/15/2024 17:10,IngemetenGRB,Gerealiseerd,3631.726776,171196.0566,174319.2609,142,2179.036066,544.7590165,1066.15,580794.8254,133.5828098,2179.036066,544.7590165,878.935,478807.7661,110.1257862,south,580794.8254,133.5828098,50.87885098,4.669929426,"Blauwe straat (level 4), 3000 Leuven, Belgium",
Gebouw.14019816,https://data.vlaanderen.be/id/gebouw/14019816,14019816,9/17/2025 10:11,IngemetenGRB,Gerealiseerd,3621.33171,171748.4534,172066.8241,143,2172.799026,543.1997565,1064.46,578214.4128,132.9893149,2172.799026,543.1997565,878.245,477062.4701,109.7243681,south,578214.4128,132.9893149,50.85858253,4.677644953,"40 Willem de Croylaan, 3001 Leuven, Belgium",
Gebouw.14362159,https://data.vlaanderen.be/id/gebouw/14362159,14362159,11/18/2024 17:02,IngemetenGRB,Gerealiseerd,3613.137384,172189.9957,172314.4761,144,2167.88243,541.9706075,1063.57,576423.679,132.5774462,2167.88243,541.9706075,878.155,475934.1989,109.4648657,south,576423.679,132.5774462,50.86079205,4.683931052,"44 Kasteelpark Arenberg, 3001 Leuven, Belgium",
Gebouw.14507722,https://data.vlaanderen.be/id/gebouw/14507722,14507722,11/2/2023 17:09,IngemetenGRB,Gerealiseerd,3567.142085,171674.8556,172653.9664,145,2140.285251,535.0713127,1065.08,569893.7537,131.0755634,2140.285251,535.0713127,878.445,470030.7193,108.1070654,south,569893.7537,131.0755634,50.86386334,4.676634314,"200 Celestijnenlaan, 3001 Leuven, Belgium",
Gebouw.13951643,https://data.vlaanderen.be/id/gebouw/13951643,13951643,11/2/2023 14:20,IngemetenGRB,Gerealiseerd,3558.225999,174523.8832,171092.645,146,2134.935599,533.7338998,1085.04,579122.6306,133.198205,2134.935599,533.7338998,892.925,476584.3425,109.6143988,south,579122.6306,133.198205,50.8497146,4.716998719,"7;7C Ambachtenlaan, 3001 Leuven, Belgium",
Gebouw.14087913,https://data.vlaanderen.be/id/gebouw/14087913,14087913,11/2/2023 15:25,IngemetenGRB,Gehistoreerd,3549.190164,173962.5462,175708.261,147,2129.514098,532.3785246,1076.49,573100.158,131.8130363,2129.514098,532.3785246,886.08,471729.9631,108.4978915,south,573100.158,131.8130363,50.89122946,4.709328919,"Dijledreef, 3012 Leuven, Belgium",
Gebouw.14152048,https://data.vlaanderen.be/id/gebouw/14152048,14152048,11/2/2023 16:08,IngemetenGRB,Gehistoreerd,3528.540944,173363.7866,175162.3716,148,2117.124566,529.2811415,1076.41,569723.5136,131.0364081,2117.124566,529.2811415,886.115,469003.9587,107.8709105,south,569723.5136,131.0364081,50.88634672,4.700784189,"16 Sluisstraat, 3000 Leuven, Belgium",
Gebouw.13913810,https://data.vlaanderen.be/id/gebouw/13913810,13913810,4/15/2024 17:07,IngemetenGRB,Gerealiseerd,3513.338982,171802.3662,172666.9532,149,2108.003389,527.0008473,1065.64,561593.1829,129.1664321,2108.003389,527.0008473,878.66,463054.5645,106.5025498,south,561593.1829,129.1664321,50.8639753,4.678446296,"200 Celestijnenlaan, 3001 Leuven, Belgium",
Gebouw.20111022,https://data.vlaanderen.be/id/gebouw/20111022,20111022,11/3/2023 22:01,Ingeschetst,Gerealiseerd,3504.680219,171778.1784,172719.5965,150,2102.808131,525.7020328,1065.64,560209.1142,128.8480963,2102.808131,525.7020328,878.66,461913.3481,106.2400701,south,560209.1142,128.8480963,50.86444944,4.678105844,"Kapeldreef, 3001 Leuven, Belgium",
Gebouw.14191636,https://data.vlaanderen.be/id/gebouw/14191636,14191636,1/8/2024 9:35,IngemetenGRB,Gerealiseerd,3498.394003,171786.7441,172035.0686,151,2099.036402,524.7591005,1065.49,559125.5739,128.598882,2099.036402,524.7591005,878.62,461063.8408,106.0446834,south,559125.5739,128.598882,50.85829563,4.678186905,"Willem de Croylaan, 3001 Leuven, Belgium",
Gebouw.18854059,https://data.vlaanderen.be/id/gebouw/18854059,18854059,11/2/2023 20:37,IngemetenGRB,Gerealiseerd,3489.226467,175466.8863,171844.7872,152,2093.53588,523.38397,1075.97,563145.4502,129.5234536,2093.53588,523.38397,886.14,463791.4712,106.6720384,south,563145.4502,129.5234536,50.8564353,4.73044156,"9 Evenementenlaan, 3001 Leuven, Belgium",
Gebouw.20645847,https://data.vlaanderen.be/id/gebouw/20645847,20645847,11/3/2023 23:12,IngemetenGRB,Gerealiseerd,3480.848726,175281.0993,173555.3641,153,2088.509236,522.127309,1074.14,560837.8277,128.9927004,2088.509236,522.127309,884.9,462030.4557,106.2670048,south,560837.8277,128.9927004,50.87182042,4.727920733,"237 Tiensesteenweg, 3010 Leuven, Belgium",
Gebouw.14000920,https://data.vlaanderen.be/id/gebouw/14000920,14000920,11/2/2023 14:20,IngemetenGRB,Gehistoreerd,3463.549899,173729.6213,173974.7021,154,2078.129939,519.5324849,1076.26,559152.0321,128.6049674,2078.129939,519.5324849,886.135,460375.9185,105.8864612,south,559152.0321,128.6049674,50.87565552,4.705906333,"3 Vlamingenstraat, 3000 Leuven, Belgium",
Gebouw.14102605,https://data.vlaanderen.be/id/gebouw/14102605,14102605,11/2/2023 15:58,IngemetenGRB,Gehistoreerd,3453.873484,171406.9828,174520.155,155,2072.324091,518.0810226,1065.6,552067.1377,126.9754417,2072.324091,518.0810226,878.73,455253.337,104.7082675,south,552067.1377,126.9754417,50.88064915,4.672938183,"49 a Herestraat - Ring Noord, 3000 Leuven, Belgium",
Gebouw.14530642,https://data.vlaanderen.be/id/gebouw/14530642,14530642,11/2/2023 16:33,IngemetenGRB,Gerealiseerd,3445.326879,173398.171,174403.177,156,2067.196127,516.7990318,1076.32,556241.1339,127.9354608,2067.196127,516.7990318,886.135,457953.7101,105.3293533,south,556241.1339,127.9354608,50.87952069,4.701224422,"5 Grote Markt, 3000 Leuven, Belgium",
Gebouw.14217090,https://data.vlaanderen.be/id/gebouw/14217090,14217090,11/2/2023 14:13,IngemetenGRB,Gerealiseerd,3439.392564,175481.5655,175762.3079,157,2063.635538,515.9088846,1076.51,555381.0733,127.7376469,2063.635538,515.9088846,886.125,457159.7603,105.1467449,south,555381.0733,127.7376469,50.89165056,4.73092193,"1 Vlierbeeklaan, 3010 Leuven, Belgium",
Gebouw.14507861,https://data.vlaanderen.be/id/gebouw/14507861,14507861,1/8/2024 9:44,IngemetenGRB,Gehistoreerd,3391.164949,172969.2527,174422.9549,158,2034.698969,508.6747423,1065.84,542165.8873,124.6981541,2034.698969,508.6747423,878.64,446941.9756,102.7966544,south,542165.8873,124.6981541,50.87971562,4.695131109,"Juliette Van der Schuerenstraat, 3000 Leuven, Belgium",
Gebouw.19742804,https://data.vlaanderen.be/id/gebouw/19742804,19742804,11/3/2023 5:02,IngemetenGRB,Gerealiseerd,3378.265196,171063.7443,173170.1215,159,2026.959118,506.7397794,1064.22,539282.608,124.0349999,2026.959118,506.7397794,877.84,444836.448,102.312383,south,539282.608,124.0349999,50.86852577,4.667983456,"10A-10E Populierenlaan, 3001 Leuven, Belgium",
Gebouw.19741273,https://data.vlaanderen.be/id/gebouw/19741273,19741273,5/15/2025 22:04,IngemetenGRB,Gerealiseerd,3375.009568,172756.7995,173306.2961,160,2025.005741,506.2514352,1065.7,539512.1545,124.0877955,2025.005741,506.2514352,878.65,444817.8235,102.3080994,south,539512.1545,124.0877955,50.86968595,4.692043092,"Finse Piste, 3001 Leuven, Belgium",
Gebouw.14216491,https://data.vlaanderen.be/id/gebouw/14216491,14216491,11/2/2023 14:11,IngemetenGRB,Gehistoreerd,3375.008261,172756.7995,173306.2961,161,2025.004956,506.2512391,1065.7,539511.9455,124.0877475,2025.004956,506.2512391,878.65,444817.6512,102.3080598,south,539511.9455,124.0877475,50.86968595,4.692043092,"Finse Piste, 3001 Leuven, Belgium",
Gebouw.14238893,https://data.vlaanderen.be/id/gebouw/14238893,14238893,11/2/2023 14:13,IngemetenGRB,Gehistoreerd,3361.754115,173933.0338,175437.5759,162,2017.052469,504.2631172,1076.45,542814.0325,124.8472275,2017.052469,504.2631172,886.125,446840.1547,102.7732356,south,542814.0325,124.8472275,50.88879741,4.708891811,"Joanna-Maria Artoisplein, 3000 Leuven, Belgium",
Gebouw.14498330,https://data.vlaanderen.be/id/gebouw/14498330,14498330,11/2/2023 16:32,IngemetenGRB,Gerealiseerd,3360.518004,174407.9336,171083.7183,163,2016.310803,504.0777006,1085.04,546944.4683,125.7972277,2016.310803,504.0777006,892.925,450103.5808,103.5238236,south,546944.4683,125.7972277,50.84963924,4.715351631,"32C Ambachtenlaan, 3001 Leuven, Belgium",
Gebouw.18134965,https://data.vlaanderen.be/id/gebouw/18134965,18134965,11/2/2023 6:54,IngemetenGRB,Gerealiseerd,3351.829917,175419.1355,172108.9043,164,2011.09795,502.7744875,1075.74,540854.6272,124.3965642,2011.09795,502.7744875,886.085,445500.9317,102.4652143,south,540854.6272,124.3965642,50.85881164,4.729781671,"1 Haanhofweg, 3001 Leuven, Belgium",
Gebouw.13986781,https://data.vlaanderen.be/id/gebouw/13986781,13986781,11/2/2023 13:53,IngemetenGRB,Gerealiseerd,3311.223847,173841.5017,174234.1783,165,1986.734308,496.683577,1076.29,534575.5671,122.9523804,1986.734308,496.683577,886.13,440126.2181,101.2290302,south,534575.5671,122.9523804,50.87798345,4.707512777,"21 Monseigneur Ladeuzeplein, 3000 Leuven, Belgium",
Gebouw.19291326,https://data.vlaanderen.be/id/gebouw/19291326,19291326,11/2/2023 22:12,IngemetenGRB,Gehistoreerd,3306.768353,175357.9327,171783.4392,166,1984.061012,496.0152529,1075.96,533692.5715,122.7492914,1984.061012,496.0152529,886.14,439538.9562,101.0939599,south,533692.5715,122.7492914,50.85588859,4.728889955,"1 Brabantlaan, 3001 Leuven, Belgium",
Gebouw.14024733,https://data.vlaanderen.be/id/gebouw/14024733,14024733,11/2/2023 14:23,IngemetenGRB,Gerealiseerd,3302.717904,174159.7282,173231.1625,167,1981.630742,495.4076856,1076.16,533137.9349,122.621725,1981.630742,495.4076856,886.14,439000.5665,100.9701303,south,533137.9349,122.621725,50.86895383,4.711968334,"4 Philipssite, 3001 Leuven, Belgium",
Gebouw.14031727,https://data.vlaanderen.be/id/gebouw/14031727,14031727,11/2/2023 15:57,IngemetenGRB,Gehistoreerd,3300.932759,173847.4115,175691.4494,168,1980.559656,495.1399139,1076.48,533008.2145,122.5918893,1980.559656,495.1399139,885.97,438679.1095,100.8961952,south,533008.2145,122.5918893,50.89108308,4.707691457,"Aarschotsesteenweg, 3012 Leuven, Belgium",
Gebouw.20581617,https://data.vlaanderen.be/id/gebouw/20581617,20581617,12/7/2025 22:38,IngemetenGRB,Gerealiseerd,3287.975393,174140.0989,174600.0399,169,1972.785236,493.196309,1076.34,530846.9152,122.0947905,1972.785236,493.196309,886.125,437033.5793,100.5177232,south,530846.9152,122.0947905,50.88125995,4.711779501,"186-188 Diestsestraat, 3000 Leuven, Belgium",
Gebouw.14751855,https://data.vlaanderen.be/id/gebouw/14751855,14751855,11/2/2023 15:54,IngemetenGRB,Gehistoreerd,3282.195027,173832.9332,176235.1613,170,1969.317016,492.3292541,1075.92,529706.891,121.8325849,1969.317016,492.3292541,885.955,436181.5643,100.3217598,south,529706.891,121.8325849,50.89597127,4.707521011,"Aarschotsesteenweg, 3012 Leuven, Belgium",
Gebouw.31880110,https://data.vlaanderen.be/id/gebouw/31880110,31880110,9/23/2025 18:35,IngemetenGRB,Gerealiseerd,3271.060629,172868.4931,174450.7544,171,1962.636377,490.6590943,1065.85,522968.9957,120.282869,1962.636377,490.6590943,878.645,431115.1599,99.15648678,south,522968.9957,120.282869,50.8799695,4.693701131,"33 Kapucijnenvoer, 3000 Leuven, Belgium",
Gebouw.19738829,https://data.vlaanderen.be/id/gebouw/19738829,19738829,11/3/2023 4:52,IngemetenGRB,Gerealiseerd,3270.612428,173918.3718,173849.4793,172,1962.367457,490.5918641,1076.25,527999.4938,121.4398836,1962.367457,490.5918641,886.135,434730.6215,99.98804295,south,527999.4938,121.4398836,50.87452209,4.708579929,"Brabançonnestraat, 3000 Leuven, Belgium",
Gebouw.15168503,https://data.vlaanderen.be/id/gebouw/15168503,15168503,4/15/2024 17:12,IngemetenGRB,Gehistoreerd,3270.394041,177688.7498,175428.3373,173,1962.236425,490.5591062,1082.13,530848.7256,122.0952069,1962.236425,490.5591062,890.675,436928.7319,100.4936083,south,530848.7256,122.0952069,50.88854726,4.762266834,"708 Diestsesteenweg, 3010 Leuven, Belgium",
Gebouw.19744180,https://data.vlaanderen.be/id/gebouw/19744180,19744180,11/3/2023 5:04,IngemetenGRB,Gerealiseerd,3266.761329,174404.234,171220.6703,174,1960.056797,490.0141993,1075.9,527206.277,121.2574437,1960.056797,490.0141993,886.15,434226.0827,99.87199902,south,527206.277,121.2574437,50.85087052,4.715308191,"22 Ambachtenlaan, 3001 Leuven, Belgium",
Gebouw.19738066,https://data.vlaanderen.be/id/gebouw/19738066,19738066,11/3/2023 4:50,IngemetenGRB,Gerealiseerd,3264.693539,173170.506,174628.1201,175,1958.816123,489.7040308,1065.37,521715.9833,119.9946762,1958.816123,489.7040308,878.54,430224.5792,98.95165322,south,521715.9833,119.9946762,50.88155191,4.698003707,"60/62/62A Dirk Boutslaan, 3000 Leuven, Belgium",
Gebouw.14191446,https://data.vlaanderen.be/id/gebouw/14191446,14191446,11/2/2023 16:21,IngemetenGRB,Gerealiseerd,3257.692672,175104.2049,170929.9652,176,1954.615603,488.6539008,1085.02,530199.2554,121.9458288,1954.615603,488.6539008,892.925,436331.2844,100.3561954,south,530199.2554,121.9458288,50.8482274,4.725228222,"12 Interleuvenlaan, 3001 Leuven, Belgium",
Gebouw.19745675,https://data.vlaanderen.be/id/gebouw/19745675,19745675,9/23/2025 18:35,IngemetenGRB,Gerealiseerd,3257.637936,173168.6501,171897.6908,177,1954.582762,488.6456905,1065,520407.6603,119.6937619,1954.582762,488.6456905,878.495,429272.7958,98.73274304,south,520407.6603,119.6937619,50.85700716,4.697805033,"Parkbosstraat, 3001 Leuven, Belgium",
Gebouw.31471319,https://data.vlaanderen.be/id/gebouw/31471319,31471319,12/18/2024 0:37,IngemetenGRB,Gerealiseerd,3237.72621,175725.4356,171531.6706,178,1942.635726,485.6589314,1075.93,522535.0141,120.1830532,1942.635726,485.6589314,886.14,430361.8055,98.98321527,south,522535.0141,120.1830532,50.85360917,4.734091582,"15 Technologielaan, 3001 Leuven, Belgium",
Gebouw.14186968,https://data.vlaanderen.be/id/gebouw/14186968,14186968,11/2/2023 14:43,IngemetenGRB,Gerealiseerd,3223.109309,173562.6243,171727.4678,179,1933.865585,483.4663963,1075.96,520190.5038,119.6438159,1933.865585,483.4663963,886.15,428423.7471,98.53746183,south,520190.5038,119.6438159,50.8554611,4.703389457,"Hertogstraat, 3001 Leuven, Belgium",
Gebouw.14066912,https://data.vlaanderen.be/id/gebouw/14066912,14066912,9/17/2025 9:09,IngemetenGRB,Gerealiseerd,3195.160975,173551.4737,173759.0441,180,1917.096585,479.2741463,1076.23,515809.2145,118.6361193,1917.096585,479.2741463,886.135,424701.5957,97.681367,south,515809.2145,118.6361193,50.87372415,4.703361386,"77 Parkstraat, 3000 Leuven, Belgium",
Gebouw.14102642,https://data.vlaanderen.be/id/gebouw/14102642,14102642,11/2/2023 16:01,IngemetenGRB,Gerealiseerd,3175.912198,173432.0165,175360.0982,181,1905.547319,476.3868297,1075.83,512511.243,117.8775859,1905.547319,476.3868297,885.045,421623.7817,96.9734698,south,512511.243,117.8775859,50.8881214,4.701766445,"11 Vaartkom, 3000 Leuven, Belgium",
Gebouw.14103219,https://data.vlaanderen.be/id/gebouw/14103219,14103219,11/2/2023 16:02,IngemetenGRB,Gerealiseerd,3152.619533,174992.7882,179671.2857,182,1891.57172,472.89293,1065.26,503753.9226,115.8634022,1891.57172,472.89293,878.14,415266.1975,95.51122543,south,503753.9226,115.8634022,50.92681059,4.724241561,"Bosstraat, 3012 Leuven, Belgium",
Gebouw.31880815,https://data.vlaanderen.be/id/gebouw/31880815,31880815,7/31/2025 23:48,Ingeschetst,Gepland,3146.231111,171015.2978,172745.3792,183,1887.738667,471.9346666,1065.96,503063.4772,115.7045998,1887.738667,471.9346666,878.915,414790.4575,95.40180523,south,503063.4772,115.7045998,50.86470935,4.66727092,"14 Gaston Geenslaan, 3001 Leuven, Belgium",
Gebouw.19741549,https://data.vlaanderen.be/id/gebouw/19741549,19741549,4/15/2024 17:06,IngemetenGRB,Gerealiseerd,3138.641449,172451.5042,175544.0806,184,1883.184869,470.7962173,1066,501868.7677,115.4298166,1883.184869,470.7962173,878.645,413662.7424,95.14243074,south,501868.7677,115.4298166,50.88981406,4.687842934,"'s-Hertogenlaan, 3000 Leuven, Belgium",
Gebouw.18893064,https://data.vlaanderen.be/id/gebouw/18893064,18893064,11/2/2023 20:50,IngemetenGRB,Gerealiseerd,3134.903801,173200.0909,172099.7324,185,1880.94228,470.2355701,1065.55,501059.5117,115.2436877,1880.94228,470.2355701,878.665,413179.5372,95.03129355,south,501059.5117,115.2436877,50.85882213,4.698264326,"Hof ten Berg, 3001 Leuven, Belgium",
Gebouw.20591940,https://data.vlaanderen.be/id/gebouw/20591940,20591940,6/17/2025 6:07,IngemetenGRB,Gerealiseerd,3134.858756,171520.3554,174531.4893,186,1880.915254,470.2288134,1063.64,500154.1751,115.0354603,1880.915254,470.2288134,877.14,412456.5014,94.86499532,south,500154.1751,115.0354603,50.88074684,4.674549813,"Bruine straat (level L1), 3000 Leuven, Belgium",
Gebouw.14137315,https://data.vlaanderen.be/id/gebouw/14137315,14137315,11/2/2023 15:37,IngemetenGRB,Gerealiseerd,3131.703255,173816.2668,171221.4039,187,1879.021953,469.7554882,1075.93,505424.0224,116.2475252,1879.021953,469.7554882,886.155,416276.1746,95.74352016,south,505424.0224,116.2475252,50.85090153,4.706958842,"Kriekenboslaan, 3001 Leuven, Belgium",
Gebouw.19739976,https://data.vlaanderen.be/id/gebouw/19739976,19739976,11/3/2023 4:53,IngemetenGRB,Gerealiseerd,3130.640159,173613.4447,176046.5049,188,1878.384095,469.5960238,1073.94,504317.9539,115.9931294,1878.384095,469.5960238,884.33,415277.8518,95.51390591,south,504317.9539,115.9931294,50.89428436,4.704389036,"47 Kolonel Begaultlaan, 3012 Leuven, Belgium",
Gebouw.19745375,https://data.vlaanderen.be/id/gebouw/19745375,19745375,12/18/2024 0:37,IngemetenGRB,Gerealiseerd,3095.217909,174153.5457,177002.9478,189,1857.130745,464.2826863,1064.93,494428.5611,113.7185691,1857.130745,464.2826863,878.06,407668.0555,93.76365277,south,494428.5611,113.7185691,50.90285985,4.712128794,"210 Aarschotsesteenweg, 3012 Leuven, Belgium",
Gebouw.13965138,https://data.vlaanderen.be/id/gebouw/13965138,13965138,11/2/2023 15:18,IngemetenGRB,Gehistoreerd,3090.008899,172992.3116,174113.0171,190,1854.00534,463.5013349,1065.75,493976.5477,113.614606,1854.00534,463.5013349,878.595,407229.9554,93.66288973,south,493976.5477,113.614606,50.87692857,4.69543934,"13 Minderbroedersstraat, 3000 Leuven, Belgium",
Gebouw.20644397,https://data.vlaanderen.be/id/gebouw/20644397,20644397,11/3/2023 23:12,IngemetenGRB,Gerealiseerd,3069.037774,173196.5831,172449.6358,191,1841.422664,460.3556661,1065.04,490297.1986,112.7683557,1841.422664,460.3556661,878.405,404378.7189,93.00710534,south,490297.1986,112.7683557,50.86196769,4.698236604,"27-29-31 Leeuwerikenstraat, 3001 Leuven, Belgium",
Gebouw.14039695,https://data.vlaanderen.be/id/gebouw/14039695,14039695,11/2/2023 16:46,IngemetenGRB,Gehistoreerd,3068.881092,172419.9063,174597.475,192,1841.328655,460.3321638,1065.85,490645.0368,112.8483585,1841.328655,460.3321638,878.235,404279.8179,92.98435812,south,490645.0368,112.8483585,50.88130593,4.687336009,"Burenberg, 3000 Leuven, Belgium",
Gebouw.14187359,https://data.vlaanderen.be/id/gebouw/14187359,14187359,11/2/2023 14:51,IngemetenGRB,Gerealiseerd,3049.889523,172515.1112,179609.8368,193,1829.933714,457.4834284,1062.31,485989.2208,111.7775208,1829.933714,457.4834284,875.525,400538.1786,92.12378109,south,485989.2208,111.7775208,50.92635977,4.688996688,"59 Vaartdijk, 3018 Leuven, Belgium",
Gebouw.13974345,https://data.vlaanderen.be/id/gebouw/13974345,13974345,11/2/2023 14:01,IngemetenGRB,Gerealiseerd,3018.270376,173903.71,171106.1067,194,1810.962226,452.7405565,1084.81,491137.483,112.9616211,1810.962226,452.7405565,892.88,404242.988,92.97588725,south,491137.483,112.9616211,50.84986148,4.708193075,"Kriekenboslaan, 3001 Leuven, Belgium",
