src_id,wfs_id,object_id,VersieId,GeometrieMethode,GebouwStatus,area_m2,centroid_x,centroid_y,rank_area,south_usable_panel_area_m2,south_kwp,south_specific_yield,south_kwh_year,south_co2_tons_year,ew_usable_panel_area_m2,ew_kwp,ew_specific_yield,ew_kwh_year,ew_co2_tons_year,best_layout,best_kwh_year,best_co2_tons_year
Gebouw.14035434,https://data.vlaanderen.be/id/gebouw/14035434,14035434,2023-11-02 16:59:09,IngemetenGRB,Gehistoreerd,3915.136288508337,174554.42110741936,172739.45188296447,123,2349.0817731050024,587.2704432762506,1076.1,631961.7240095732,145.35119652220186,2349.0817731050024,587.2704432762506,886.14,520403.8306048167,119.69288103910786,south,631961.7240095732,145.35119652220186
Gebouw.14070528,https://data.vlaanderen.be/id/gebouw/14070528,14070528,2023-11-02 14:09:34,IngemetenGRB,Gerealiseerd,3911.021904276209,175810.12749351666,170914.4536671388,124,2346.6131425657254,586.6532856414314,1084.71,636348.685468117,146.36019765766693,2346.6131425657254,586.6532856414314,892.865,523802.1858842366,120.47450275337441,south,636348.685468117,146.36019765766693
Gebouw.14152767,https://data.vlaanderen.be/id/gebouw/14152767,14152767,2023-11-02 16:08:25,IngemetenGRB,Gerealiseerd,3904.3364904919895,174241.19637700476,173238.39543926754,125,2342.6018942951937,585.6504735737984,1076.16,630253.6136411789,144.95833113747116,2342.6018942951937,585.6504735737984,886.135,518965.3824003179,119.36203795207312,south,630253.6136411789,144.95833113747116
Gebouw.14060064,https://data.vlaanderen.be/id/gebouw/14060064,14060064,2025-06-21 00:47:48,IngemetenGRB,Gerealiseerd,3884.0846698774367,173294.0555827043,170934.92374532076,126,2330.4508019264617,582.6127004816154,1067.96,622207.0596063461,143.1076237094596,2330.4508019264617,582.6127004816154,881.02,513293.4413783128,118.05749151701195,south,622207.0596063461,143.1076237094596
Gebouw.14152583,https://data.vlaanderen.be/id/gebouw/14152583,14152583,2023-11-02 16:08:34,IngemetenGRB,Gerealiseerd,3876.3425018973844,174307.92443673383,171536.60534022006,127,2325.8055011384304,581.4513752846076,1075.95,625612.6072374736,143.89089966461893,2325.8055011384304,581.4513752846076,886.145,515250.2289515786,118.50755265886309,south,625612.6072374736,143.89089966461893
Gebouw.14485176,https://data.vlaanderen.be/id/gebouw/14485176,14485176,2023-11-02 17:07:26,IngemetenGRB,Gehistoreerd,3842.8222713051964,173863.40601757145,175974.29954672264,128,2305.6933627831177,576.4233406957794,1076.39,620456.3196915301,142.70495352905192,2305.6933627831177,576.4233406957794,885.925,510667.8481059084,117.45360506435892,south,620456.3196915301,142.70495352905192
Gebouw.19738831,https://data.vlaanderen.be/id/gebouw/19738831,19738831,2024-01-08 09:30:37,IngemetenGRB,Gerealiseerd,3823.547149264343,171700.23551459514,171911.0684493557,129,2294.1282895586055,573.5320723896514,1064.45,610496.2144551644,140.41412932468782,2294.1282895586055,573.5320723896514,878.39,503784.83706634585,115.87051252525954,south,610496.2144551644,140.41412932468782
Gebouw.14408195,https://data.vlaanderen.be/id/gebouw/14408195,14408195,2023-11-02 16:30:22,IngemetenGRB,Gehistoreerd,3766.2602288712815,173257.92655177432,175083.48484217055,130,2259.7561373227686,564.9390343306922,1065.93,602185.4648641148,138.5026569187464,2259.7561373227686,564.9390343306922,878.6099999999999,496361.08495328936,114.16304953925656,south,602185.4648641148,138.5026569187464
Gebouw.14082308,https://data.vlaanderen.be/id/gebouw/14082308,14082308,2023-11-02 17:01:59,IngemetenGRB,Gehistoreerd,3765.112004073758,173167.5085077214,175074.2481976976,131,2259.0672024442547,564.7668006110637,1065.93,602001.8757753512,138.46043142833076,2259.0672024442547,564.7668006110637,878.605,496206.9348508836,114.12759501570324,south,602001.8757753512,138.46043142833076
Gebouw.14208018,https://data.vlaanderen.be/id/gebouw/14208018,14208018,2024-04-15 17:08:37,IngemetenGRB,Gerealiseerd,3757.204550712492,175468.97760760208,171066.0989688785,132,2254.322730427495,563.5806826068738,1084.49,611197.6144803285,140.57545133047557,2254.322730427495,563.5806826068738,892.755,503139.4723006996,115.7220786291609,south,611197.6144803285,140.57545133047557
Gebouw.14055155,https://data.vlaanderen.be/id/gebouw/14055155,14055155,2023-11-02 14:07:30,IngemetenGRB,Gehistoreerd,3756.8481573837794,173886.55205870015,175362.37092954843,133,2254.1088944302674,563.5272236075668,1076.44,606603.2445801293,139.51874625342973,2254.1088944302674,563.5272236075668,886.125,499355.56101925514,114.85177903442869,south,606603.2445801293,139.51874625342973
Gebouw.14039244,https://data.vlaanderen.be/id/gebouw/14039244,14039244,2023-11-02 16:45:57,IngemetenGRB,Gehistoreerd,3712.545113103969,173661.81410292367,175440.243051875,134,2227.5270678623815,556.8817669655954,1076.45,599455.3780501152,137.8747369515265,2227.5270678623815,556.8817669655954,886.0350000000001,493416.73639336135,113.48584937047312,south,599455.3780501152,137.8747369515265
Gebouw.13974245,https://data.vlaanderen.be/id/gebouw/13974245,13974245,2023-11-02 14:01:13,IngemetenGRB,Gerealiseerd,3703.1468390017917,175121.3063911776,171454.6889720907,135,2221.888103401075,555.4720258502688,1075.94,597654.5714933382,137.46055144346778,2221.888103401075,555.4720258502688,886.145,492228.75834708643,113.21261441982989,south,597654.5714933382,137.46055144346778
Gebouw.14031122,https://data.vlaanderen.be/id/gebouw/14031122,14031122,2023-11-02 15:58:04,IngemetenGRB,Gehistoreerd,3689.8421092567955,172960.66288007936,174403.70401787208,136,2213.9052655540772,553.4763163885193,1065.84,589917.1970595394,135.68095532369406,2213.9052655540772,553.4763163885193,878.6400000000001,486306.43063160864,111.85047904526999,south,589917.1970595394,135.68095532369406
Gebouw.31949396,https://data.vlaanderen.be/id/gebouw/31949396,31949396,2025-12-03 13:21:39,Ingeschetst,InAanbouw,3683.1529293995254,171934.05601310093,172189.3441876928,137,2209.8917576397153,552.4729394099288,1064.2,587941.7021200462,135.22659148761065,2209.8917576397153,552.4729394099288,878.2950000000001,485234.2203190435,111.60387067338,south,587941.7021200462,135.22659148761065
Gebouw.19741580,https://data.vlaanderen.be/id/gebouw/19741580,19741580,2023-11-03 04:57:49,IngemetenGRB,Gerealiseerd,3671.08362721006,173851.7828327633,175692.54984487023,138,2202.6501763260358,550.6625440815089,1076.48,592777.2154528628,136.33875955415846,2202.6501763260358,550.6625440815089,885.97,487870.4941798945,112.21021366137575,south,592777.2154528628,136.33875955415846
Gebouw.14085587,https://data.vlaanderen.be/id/gebouw/14085587,14085587,2025-02-19 09:51:10,IngemetenGRB,Gerealiseerd,3667.7269167658415,173450.47028001148,174490.48348721402,139,2200.636150059505,550.1590375148762,1076.33,592152.6768483866,136.19511567512893,2200.636150059505,550.1590375148762,886.13,487512.42791305727,112.12785842000318,south,592152.6768483866,136.19511567512893
Gebouw.19742525,https://data.vlaanderen.be/id/gebouw/19742525,19742525,2023-11-03 05:02:38,IngemetenGRB,Gerealiseerd,3640.042449891585,173692.23017110807,176351.28907180618,140,2184.0254699349507,546.0063674837377,1075.75,587366.3498206309,135.09426045874508,2184.0254699349507,546.0063674837377,885.825,483666.09047628194,111.24320080954486,south,587366.3498206309,135.09426045874508
Gebouw.13970585,https://data.vlaanderen.be/id/gebouw/13970585,13970585,2023-11-02 13:52:54,IngemetenGRB,Gerealiseerd,3639.251646721604,174984.03232199774,170865.08674897248,141,2183.5509880329623,545.8877470082406,1085.01,592293.6643814112,136.22754280772455,2183.5509880329623,545.8877470082406,892.925,487436.8164973332,112.11046779438664,south,592293.6643814112,136.22754280772455
Gebouw.18445798,https://data.vlaanderen.be/id/gebouw/18445798,18445798,2024-04-15 17:10:48,IngemetenGRB,Gerealiseerd,3631.726776456128,171196.0566292499,174319.26093956578,142,2179.0360658736768,544.7590164684192,1066.15,580794.8254078052,133.5828098437952,2179.0360658736768,544.7590164684192,878.935,478807.76613967,110.12578621212411,south,580794.8254078052,133.5828098437952
Gebouw.14019816,https://data.vlaanderen.be/id/gebouw/14019816,14019816,2025-09-17 10:11:49,IngemetenGRB,Gerealiseerd,3621.3317098173375,171748.45341132037,172066.82414378878,143,2172.7990258904024,543.1997564726006,1064.46,578214.4127748244,132.98931493820962,2172.7990258904024,543.1997564726006,878.245,477062.47012327914,109.72436812835421,south,578214.4127748244,132.98931493820962
Gebouw.14362159,https://data.vlaanderen.be/id/gebouw/14362159,14362159,2024-11-18 17:02:43,IngemetenGRB,Gerealiseerd,3613.1373835119166,172189.99571891114,172314.47608205903,144,2167.88243010715,541.9706075267875,1063.57,576423.6790472653,132.57744618087102,2167.88243010715,541.9706075267875,878.155,475934.19885268604,109.46486573611779,south,576423.6790472653,132.57744618087102
Gebouw.14507722,https://data.vlaanderen.be/id/gebouw/14507722,14507722,2023-11-02 17:09:14,IngemetenGRB,Gerealiseerd,3567.1420846646793,171674.8556298654,172653.966400069,145,2140.2852507988073,535.0713126997018,1065.08,569893.7537301984,131.0755633579456,2140.2852507988073,535.0713126997018,878.4449999999999,470030.7192844895,108.1070654354326,south,569893.7537301984,131.0755633579456
Gebouw.13951643,https://data.vlaanderen.be/id/gebouw/13951643,13951643,2023-11-02 14:20:44,IngemetenGRB,Gerealiseerd,3558.2259985026676,174523.88317439723,171092.64500753026,146,2134.9355991016005,533.7338997754002,1085.04,579122.6306123002,133.19820504082907,2134.9355991016005,533.7338997754002,892.925,476584.34245694923,109.61439876509833,south,579122.6306123002,133.19820504082907
Gebouw.14087913,https://data.vlaanderen.be/id/gebouw/14087913,14087913,2023-11-02 15:25:52,IngemetenGRB,Gehistoreerd,3549.190164071965,173962.54618258998,175708.26095292962,147,2129.5140984431787,532.3785246107947,1076.49,573100.1579582744,131.81303633040312,2129.5140984431787,532.3785246107947,886.08,471729.96308713296,108.49789151004059,south,573100.1579582744,131.81303633040312
Gebouw.14152048,https://data.vlaanderen.be/id/gebouw/14152048,14152048,2023-11-02 16:08:38,IngemetenGRB,Gehistoreerd,3528.5409436272457,173363.7866069659,175162.37157152445,148,2117.1245661763473,529.2811415440868,1076.41,569723.5135694706,131.03640812097825,2117.1245661763473,529.2811415440868,886.115,469003.9587393385,107.87091051004786,south,569723.5135694706,131.03640812097825
Gebouw.13913810,https://data.vlaanderen.be/id/gebouw/13913810,13913810,2024-04-15 17:07:53,IngemetenGRB,Gerealiseerd,3513.338981834511,171802.36615899418,172666.95316166076,149,2108.0033891007065,527.0008472751766,1065.64,561593.1828903193,129.16643206477343,2108.0033891007065,527.0008472751766,878.6600000000001,463054.5644668067,106.50254982736556,south,561593.1828903193,129.16643206477343
Gebouw.20111022,https://data.vlaanderen.be/id/gebouw/20111022,20111022,2023-11-03 22:01:25,Ingeschetst,Gerealiseerd,3504.6802186785967,171778.1783909558,172719.5964629566,150,2102.808131207158,525.7020328017895,1065.64,560209.114234899,128.84809627402677,2102.808131207158,525.7020328017895,878.6600000000001,461913.3481416204,106.24007007257269,south,560209.114234899,128.84809627402677
Gebouw.14191636,https://data.vlaanderen.be/id/gebouw/14191636,14191636,2024-01-08 09:35:35,IngemetenGRB,Gerealiseerd,3498.394003065003,171786.74413360143,172035.0685698279,151,2099.0364018390014,524.7591004597504,1065.49,559125.5739488595,128.59888200823767,2099.0364018390014,524.7591004597504,878.62,461063.8408459459,106.04468339456756,south,559125.5739488595,128.59888200823767
Gebouw.18854059,https://data.vlaanderen.be/id/gebouw/18854059,18854059,2023-11-02 20:37:48,IngemetenGRB,Gerealiseerd,3489.226466859164,175466.88625793046,171844.7872191823,152,2093.535880115498,523.3839700288745,1075.97,563145.4502319681,129.52345355335265,2093.535880115498,523.3839700288745,886.1400000000001,463791.4712013869,106.672038376319,south,563145.4502319681,129.52345355335265
Gebouw.20645847,https://data.vlaanderen.be/id/gebouw/20645847,20645847,2023-11-03 23:12:47,IngemetenGRB,Gerealiseerd,3480.8487264876912,175281.099267671,173555.36411545082,153,2088.5092358926145,522.1273089731536,1074.14,560837.8276604232,128.99270036189736,2088.5092358926145,522.1273089731536,884.9,462030.4557103436,106.26700481337905,south,560837.8276604232,128.99270036189736
Gebouw.14000920,https://data.vlaanderen.be/id/gebouw/14000920,14000920,2023-11-02 14:20:54,IngemetenGRB,Gehistoreerd,3463.5498990292963,173729.62127805414,173974.70213263197,154,2078.1299394175776,519.5324848543944,1076.26,559152.0321493906,128.60496739435982,2078.1299394175776,519.5324848543944,886.135,460375.9184664488,105.88646124728322,south,559152.0321493906,128.60496739435982
Gebouw.14102605,https://data.vlaanderen.be/id/gebouw/14102605,14102605,2023-11-02 15:58:11,IngemetenGRB,Gehistoreerd,3453.8734842378185,171406.9827859057,174520.1549839821,155,2072.324090542691,518.0810226356728,1065.6,552067.1377205729,126.97544167573177,2072.324090542691,518.0810226356728,878.73,455253.33702064474,104.7082675147483,south,552067.1377205729,126.97544167573177
Gebouw.14530642,https://data.vlaanderen.be/id/gebouw/14530642,14530642,2023-11-02 16:33:23,IngemetenGRB,Gerealiseerd,3445.326878924654,173398.17103134253,174403.17698249395,156,2067.196127354792,516.799031838698,1076.32,556241.1339486275,127.93546080818433,2067.196127354792,516.799031838698,886.135,457953.71007838467,105.32935331802847,south,556241.1339486275,127.93546080818433
Gebouw.14217090,https://data.vlaanderen.be/id/gebouw/14217090,14217090,2023-11-02 14:13:19,IngemetenGRB,Gerealiseerd,3439.3925637112834,175481.5654624183,175762.3078562008,157,2063.6355382267698,515.9088845566924,1076.51,555381.073314125,127.73764686224874,2063.6355382267698,515.9088845566924,886.125,457159.7603277991,105.1467448753938,south,555381.073314125,127.73764686224874
Gebouw.14507861,https://data.vlaanderen.be/id/gebouw/14507861,14507861,2024-01-08 09:44:26,IngemetenGRB,Gehistoreerd,3391.1649485511152,172969.25268375024,174422.954914056,158,2034.698969130669,508.67474228266724,1065.84,542165.887314558,124.69815408234835,2034.698969130669,508.67474228266724,878.6400000000001,446941.97555924277,102.79665437862585,south,542165.887314558,124.69815408234835
Gebouw.19742804,https://data.vlaanderen.be/id/gebouw/19742804,19742804,2023-11-03 05:02:44,IngemetenGRB,Gerealiseerd,3378.2651960653693,171063.74432429406,173170.12149623243,159,2026.9591176392214,506.73977940980535,1064.22,539282.608043503,124.0349998500057,2026.9591176392214,506.73977940980535,877.84,444836.44795710355,102.31238303013382,south,539282.608043503,124.0349998500057
Gebouw.19741273,https://data.vlaanderen.be/id/gebouw/19741273,19741273,2025-05-15 22:04:09,IngemetenGRB,Gerealiseerd,3375.0095677396653,172756.7994978034,173306.29612804137,160,2025.005740643799,506.25143516094977,1065.7,539512.1544510241,124.08779552373556,2025.005740643799,506.25143516094977,878.6500000000001,444817.82350416854,102.30809940595877,south,539512.1544510241,124.08779552373556
Gebouw.14216491,https://data.vlaanderen.be/id/gebouw/14216491,14216491,2023-11-02 14:11:50,IngemetenGRB,Gehistoreerd,3375.008260651013,172756.79947937155,173306.29606757607,161,2025.0049563906077,506.25123909765193,1065.7,539511.9455063677,124.08774746646459,2025.0049563906077,506.25123909765193,878.6500000000001,444817.6512331519,102.30805978362494,south,539511.9455063677,124.08774746646459
Gebouw.14238893,https://data.vlaanderen.be/id/gebouw/14238893,14238893,2023-11-02 14:13:59,IngemetenGRB,Gehistoreerd,3361.7541147176485,173933.03378488784,175437.5759262881,162,2017.052468830589,504.26311720764727,1076.45,542814.0325181719,124.84722747917955,2017.052468830589,504.26311720764727,886.125,446840.1547356264,102.77323558919409,south,542814.0325181719,124.84722747917955
Gebouw.14498330,https://data.vlaanderen.be/id/gebouw/14498330,14498330,2023-11-02 16:32:31,IngemetenGRB,Gerealiseerd,3360.518004260084,174407.9335650021,171083.7182992945,163,2016.3108025560505,504.0777006390126,1085.04,546944.4683013542,125.79722770931147,2016.3108025560505,504.0777006390126,892.925,450103.5808430903,103.52382359391078,south,546944.4683013542,125.79722770931147
Gebouw.18134965,https://data.vlaanderen.be/id/gebouw/18134965,18134965,2023-11-02 06:54:25,IngemetenGRB,Gerealiseerd,3351.829916590477,175419.13549799426,172108.9042917502,164,2011.097949954286,502.7744874885715,1075.74,540854.6271709559,124.39656424931985,2011.097949954286,502.7744874885715,886.085,445500.9317463109,102.46521430165151,south,540854.6271709559,124.39656424931985
Gebouw.13986781,https://data.vlaanderen.be/id/gebouw/13986781,13986781,2023-11-02 13:53:15,IngemetenGRB,Gerealiseerd,3311.223846823923,173841.50168949357,174234.1782812419,165,1986.7343080943538,496.6835770235885,1076.29,534575.567114718,122.95238043638516,1986.7343080943538,496.6835770235885,886.13,440126.21810791246,101.22903016481986,south,534575.567114718,122.95238043638516
Gebouw.19291326,https://data.vlaanderen.be/id/gebouw/19291326,19291326,2023-11-02 22:12:28,IngemetenGRB,Gehistoreerd,3306.7683526790306,175357.9327447429,171783.43915544671,166,1984.0610116074183,496.0152529018546,1075.96,533692.5715122794,122.74929144782428,1984.0610116074183,496.0152529018546,886.1400000000001,439538.9562064495,101.09395992748338,south,533692.5715122794,122.74929144782428
Gebouw.14024733,https://data.vlaanderen.be/id/gebouw/14024733,14024733,2023-11-02 14:23:43,IngemetenGRB,Gerealiseerd,3302.717904051129,174159.7281609851,173231.16254320147,167,1981.6307424306774,495.40768560766935,1076.16,533137.9349435495,122.62172503701638,1981.6307424306774,495.40768560766935,886.1400000000001,439000.5665243802,100.97013030060745,south,533137.9349435495,122.62172503701638
Gebouw.14031727,https://data.vlaanderen.be/id/gebouw/14031727,14031727,2023-11-02 15:57:21,IngemetenGRB,Gehistoreerd,3300.9327593663375,173847.41146976204,175691.4493722355,168,1980.5596556198025,495.1399139049506,1076.48,533008.2145204012,122.59188933969227,1980.5596556198025,495.1399139049506,885.97,438679.1095223691,100.89619519014491,south,533008.2145204012,122.59188933969227
Gebouw.20581617,https://data.vlaanderen.be/id/gebouw/20581617,20581617,2025-12-07 22:38:41,IngemetenGRB,Gerealiseerd,3287.97539326635,174140.09892154415,174600.0399310622,169,1972.7852359598098,493.19630898995246,1076.34,530846.9152182454,122.09479050019644,1972.7852359598098,493.19630898995246,886.125,437033.5793037216,100.51772323985597,south,530846.9152182454,122.09479050019644
Gebouw.14751855,https://data.vlaanderen.be/id/gebouw/14751855,14751855,2023-11-02 15:54:00,IngemetenGRB,Gehistoreerd,3282.1950270886023,173832.9332398755,176235.1613014306,170,1969.3170162531612,492.3292540632903,1075.92,529706.8910317754,121.83258493730835,1969.3170162531612,492.3292540632903,885.955,436181.5642836424,100.32175978523775,south,529706.8910317754,121.83258493730835
Gebouw.31880110,https://data.vlaanderen.be/id/gebouw/31880110,31880110,2025-09-23 18:35:36,IngemetenGRB,Gerealiseerd,3271.0606286091656,172868.49310049386,174450.75443471933,171,1962.6363771654992,490.6590942913748,1065.85,522968.99565046176,120.28286899960622,1962.6363771654992,490.6590942913748,878.645,431115.159903645,99.15648677783835,south,522968.99565046176,120.28286899960622
Gebouw.19738829,https://data.vlaanderen.be/id/gebouw/19738829,19738829,2023-11-03 04:52:03,IngemetenGRB,Gerealiseerd,3270.6124275482816,173918.3717959193,173849.47932555637,172,1962.367456528969,490.5918641322422,1076.25,527999.4937723257,121.43988356763491,1962.367456528969,490.5918641322422,886.135,434730.62152282445,99.98804295024962,south,527999.4937723257,121.43988356763491
Gebouw.15168503,https://data.vlaanderen.be/id/gebouw/15168503,15168503,2024-04-15 17:12:42,IngemetenGRB,Gehistoreerd,3270.394041467236,177688.74982325136,175428.337293359,173,1962.2364248803415,490.55910622008537,1082.13,530848.7256139411,122.09520689120646,1962.2364248803415,490.55910622008537,890.675,436928.73193257453,100.49360834449216,south,530848.7256139411,122.09520689120646
Gebouw.19744180,https://data.vlaanderen.be/id/gebouw/19744180,19744180,2023-11-03 05:04:55,IngemetenGRB,Gerealiseerd,3266.7613285732277,174404.23398908493,171220.67026729815,174,1960.0567971439366,490.01419928598415,1075.9,527206.2770117904,121.2574437127118,1960.0567971439366,490.01419928598415,886.15,434226.08269727486,99.87199902037321,south,527206.2770117904,121.2574437127118
Gebouw.19738066,https://data.vlaanderen.be/id/gebouw/19738066,19738066,2023-11-03 04:50:07,IngemetenGRB,Gerealiseerd,3264.693538662923,173170.5059570748,174628.12013515335,175,1958.8161231977538,489.70403079943844,1065.37,521715.9832927977,119.99467615734348,1958.8161231977538,489.70403079943844,878.54,430224.57921853865,98.95165322026389,south,521715.9832927977,119.99467615734348
Gebouw.14191446,https://data.vlaanderen.be/id/gebouw/14191446,14191446,2023-11-02 16:21:09,IngemetenGRB,Gerealiseerd,3257.6926719694625,175104.20493817606,170929.96516502474,176,1954.6156031816774,488.65390079541936,1085.02,530199.2554410459,121.94582875144056,1954.6156031816774,488.65390079541936,892.925,436331.2843677498,100.35619540458246,south,530199.2554410459,121.94582875144056
Gebouw.19745675,https://data.vlaanderen.be/id/gebouw/19745675,19745675,2025-09-23 18:35:25,IngemetenGRB,Gerealiseerd,3257.637936374427,173168.65013538994,171897.69079445922,177,1954.5827618246562,488.64569045616406,1065.0,520407.6603358147,119.69376187723738,1954.5827618246562,488.64569045616406,878.495,429272.79583728785,98.73274304257622,south,520407.6603358147,119.69376187723738
Gebouw.31471319,https://data.vlaanderen.be/id/gebouw/31471319,31471319,2024-12-18 00:37:38,IngemetenGRB,Gerealiseerd,3237.7262096087898,175725.4356178319,171531.6705729619,178,1942.6357257652737,485.65893144131843,1075.93,522535.01410565776,120.18305324430129,1942.6357257652737,485.65893144131843,886.14,430361.8055074099,98.98321526670428,south,522535.01410565776,120.18305324430129
Gebouw.14186968,https://data.vlaanderen.be/id/gebouw/14186968,14186968,2023-11-02 14:43:41,IngemetenGRB,Gerealiseerd,3223.1093087384656,173562.62432524486,171727.46784221724,179,1933.8655852430793,483.4663963107698,1075.96,520190.5037745359,119.64381586814326,1933.8655852430793,483.4663963107698,886.15,428423.7470907887,98.5374618308814,south,520190.5037745359,119.64381586814326
Gebouw.14066912,https://data.vlaanderen.be/id/gebouw/14066912,14066912,2025-09-17 09:09:43,IngemetenGRB,Gerealiseerd,3195.1609754978213,173551.47366340226,173759.04407190476,180,1917.0965852986926,479.27414632467315,1076.23,515809.214499003,118.6361193347707,1917.0965852986926,479.27414632467315,886.135,424701.59565341426,97.68136700028529,south,515809.214499003,118.6361193347707
Gebouw.14102642,https://data.vlaanderen.be/id/gebouw/14102642,14102642,2023-11-02 16:01:26,IngemetenGRB,Gerealiseerd,3175.912198257289,173432.01645799913,175360.09819159954,181,1905.5473189543734,476.38682973859335,1075.83,512511.24303767085,117.8775858986643,1905.5473189543734,476.38682973859335,885.0450000000001,421623.7817259934,96.97346979697848,south,512511.24303767085,117.8775858986643
Gebouw.14103219,https://data.vlaanderen.be/id/gebouw/14103219,14103219,2023-11-02 16:02:00,IngemetenGRB,Gerealiseerd,3152.619533263391,174992.78819863216,179671.28565904297,182,1891.5717199580345,472.8929299895086,1065.26,503753.9226006239,115.8634021981435,1891.5717199580345,472.8929299895086,878.1400000000001,415266.19754098717,95.51122543442705,south,503753.9226006239,115.8634021981435
Gebouw.31880815,https://data.vlaanderen.be/id/gebouw/31880815,31880815,2025-07-31 23:48:26,Ingeschetst,Gepland,3146.231110878226,171015.29782151734,172745.3792363825,183,1887.7386665269355,471.9346666317339,1065.96,503063.47724276304,115.70459976583551,1887.7386665269355,471.9346666317339,878.915,414790.45752263034,95.40180523020497,south,503063.47724276304,115.70459976583551
Gebouw.19741549,https://data.vlaanderen.be/id/gebouw/19741549,19741549,2024-04-15 17:06:26,IngemetenGRB,Gerealiseerd,3138.6414487559605,172451.50422422314,175544.08060831472,184,1883.1848692535762,470.7962173133941,1066.0,501868.7676560781,115.42981656089796,1883.1848692535762,470.7962173133941,878.645,413662.74236132717,95.14243074310527,south,501868.7676560781,115.42981656089796
Gebouw.18893064,https://data.vlaanderen.be/id/gebouw/18893064,18893064,2023-11-02 20:50:58,IngemetenGRB,Gerealiseerd,3134.903800529799,173200.09091417995,172099.73235040208,185,1880.9422803178793,470.2355700794698,1065.55,501059.51169817906,115.2436876905812,1880.9422803178793,470.2355700794698,878.665,413179.5371838773,95.03129355229179,south,501059.51169817906,115.2436876905812
Gebouw.20591940,https://data.vlaanderen.be/id/gebouw/20591940,20591940,2025-06-17 06:07:07,IngemetenGRB,Gerealiseerd,3134.858755974745,171520.3554361278,174531.4892558293,186,1880.9152535848468,470.2288133962117,1063.64,500154.17508074665,115.03546026857174,1880.9152535848468,470.2288133962117,877.14,412456.50138235313,94.86499531794122,south,500154.17508074665,115.03546026857174
Gebouw.14137315,https://data.vlaanderen.be/id/gebouw/14137315,14137315,2023-11-02 15:37:42,IngemetenGRB,Gerealiseerd,3131.703254515231,173816.2668143954,171221.40387813625,187,1879.0219527091385,469.75548817728463,1075.93,505424.0223945859,116.24752515075477,1879.0219527091385,469.75548817728463,886.155,416276.17462574167,95.74352016392059,south,505424.0223945859,116.24752515075477
Gebouw.19739976,https://data.vlaanderen.be/id/gebouw/19739976,19739976,2023-11-03 04:53:06,IngemetenGRB,Gerealiseerd,3130.6401589795373,173613.44466946126,176046.5049143136,188,1878.3840953877223,469.59602384693056,1073.94,504317.95385017263,115.9931293855397,1878.3840953877223,469.59602384693056,884.3299999999999,415277.85176855605,95.51390590676789,south,504317.95385017263,115.9931293855397
Gebouw.19745375,https://data.vlaanderen.be/id/gebouw/19745375,19745375,2024-12-18 00:37:01,IngemetenGRB,Gerealiseerd,3095.217908723201,174153.54573727294,177002.947762187,189,1857.1307452339206,464.28268630848015,1064.93,494428.5611304898,113.71856906001265,1857.1307452339206,464.28268630848015,878.06,407668.05554002407,93.76365277420554,south,494428.5611304898,113.71856906001265
Gebouw.13965138,https://data.vlaanderen.be/id/gebouw/13965138,13965138,2023-11-02 15:18:41,IngemetenGRB,Gehistoreerd,3090.0088994708794,172992.31164067212,174113.01714163698,190,1854.0053396825276,463.5013349206319,1065.75,493976.54769166344,113.61460596908259,1854.0053396825276,463.5013349206319,878.595,407229.9553545926,93.66288973155629,south,493976.54769166344,113.61460596908259
Gebouw.20644397,https://data.vlaanderen.be/id/gebouw/20644397,20644397,2023-11-03 23:12:32,IngemetenGRB,Gerealiseerd,3069.037773856964,173196.58313751672,172449.63576311257,191,1841.4226643141785,460.35566607854463,1065.04,490297.19860029314,112.76835567806742,1841.4226643141785,460.35566607854463,878.405,404378.71886172396,93.00710533819652,south,490297.19860029314,112.76835567806742
Gebouw.14039695,https://data.vlaanderen.be/id/gebouw/14039695,14039695,2023-11-02 16:46:15,IngemetenGRB,Gehistoreerd,3068.881092281869,172419.90629685012,174597.47497716092,192,1841.3286553691212,460.3321638422803,1065.85,490645.0368312944,112.84835847119771,1841.3286553691212,460.3321638422803,878.235,404279.817912025,92.98435811976576,south,490645.0368312944,112.84835847119771
Gebouw.14187359,https://data.vlaanderen.be/id/gebouw/14187359,14187359,2023-11-02 14:51:51,IngemetenGRB,Gerealiseerd,3049.889522573829,172515.11120944604,179609.8367515408,193,1829.9337135442972,457.4834283860743,1062.31,485989.22080881055,111.77752078602643,1829.9337135442972,457.4834283860743,875.525,400538.1786377177,92.12378108667507,south,485989.22080881055,111.77752078602643
Gebouw.13974345,https://data.vlaanderen.be/id/gebouw/13974345,13974345,2023-11-02 14:01:09,IngemetenGRB,Gerealiseerd,3018.2703763483432,173903.7099948563,171106.10672998402,194,1810.962225809006,452.7405564522515,1084.81,491137.48304496694,112.9616211003424,1810.962225809006,452.7405564522515,892.88,404242.9880450863,92.97588725036987,south,491137.48304496694,112.9616211003424
Gebouw.14082321,https://data.vlaanderen.be/id/gebouw/14082321,14082321,2023-11-02 17:05:02,IngemetenGRB,Gerealiseerd,3010.7245793248203,175364.79231185353,170930.84876592338,195,1806.434747594892,451.608686898723,1083.94,489516.72007700184,112.58884561771042,1806.434747594892,451.608686898723,892.62,403114.9460995381,92.71643760289376,south,489516.72007700184,112.58884561771042
